ID товара;Название товара или услуги;Название товара в URL;URL;Дополнительное описание;Описание;Видимость на витрине;Применять скидки;Тег title;Мета-тег keywords;Мета-тег description;Размещение на сайте;Весовой коэффициент;Валюта склада;НДС;Единица измерения;Габариты;Изображения;Ссылка на видео;Средний рейтинг;Количество отзывов;Свойство: Номинальный ток, А;Свойство: Количество полюсов;Свойство: Гарантия;Свойство: Единиц в одном товаре;Свойство: Количество фаз;Свойство: Номинальная отключающая способность, кA;Свойство: Размеры, мм;Свойство: Ссылка на сертификаты;Свойство: Партномер;ID варианта;Артикул;Штрих-код;Внешний ID;Габариты варианта;Цена продажи;Старая цена;Себестоимость;Остаток;Остаток: Основной склад;Остаток: Али;Вес;Изображения варианта;Тип цен: маркетплейс;Тип цен: Авито;Параметр: Тип товара;Параметр: Бренд;Параметр: Страна производства;Параметр: Степень защиты IP;Параметр: Цвет корпуса;Параметр: Минимальная рабочая температура;Параметр: Максимальная рабочая температура;Параметр: Длина;Параметр: Ширина;Параметр: Высота;Параметр: Вес с упаковкой, г;Параметр: Модель;Параметр: Партномер;Параметр: Номинальный ток, А;Параметр: Серии;Параметр: Коммерческий тип;Параметр: Объем;Параметр: Вес товара, г;Параметр: Гарантийный срок;Параметр: Цвет товара;Параметр: Использовать шаблонизатор наименований;Параметр: Гарантия;Параметр: Класс защиты;Параметр: Количество фаз;Параметр: Единиц в одном товаре;Параметр: Макс. напряжение, В;Параметр: Количество модулей;Параметр: Тип расцепления;Параметр: Номинальная отключающая способность, кA;Параметр: Тип тока;Параметр: Номинальное напряжение, В;Параметр: Количество заводских упаковок;Параметр: Комплектация;Параметр: Количество полюсов;Параметр: Макс. сила тока, А;Параметр: Размеры, мм;Параметр: Материал;Параметр: Тип цоколя;Параметр: Свет;Параметр: Технология;Параметр: Форма лампочки;Параметр: Напряжение питания, В;Параметр: Упаковка;Параметр: Назначение лампы;Параметр: Место применения;Параметр: Диаметр, мм;Параметр: Назначение;Параметр: Тип электронного модуля;Параметр: Напряжение, В;Параметр: Расположение выходной резьбы;Параметр: Входная резьба;Параметр: Макс. давление, Бар;Параметр: Макс. рабочая температура, °С;Параметр: Диаметр резьбы;Параметр: Макс. сечение кабеля, мм²;Параметр: Мин. сечение кабеля, мм²;Параметр: Тип выключателя;Параметр: Мощность, кВт;Параметр: Степень водо-пылезащиты;Параметр: Назначение прибора;Параметр: Вид измерительного инструмента;Параметр: Макс. температура, °С;Параметр: Мин. температура, °С;Параметр: Принцип работы толщиномера;Параметр: Погрешность измерения;Параметр: Принцип действия;Параметр: Монтаж;Параметр: Высота, мм;Параметр: Глубина, мм;Параметр: Тип механизма;Параметр: Вид замка;Параметр: Двигатель для садовой техники;Параметр: Рабочее напряжение, В;Параметр: Степень защиты;Параметр: Тип управления;Параметр: Способ монтажа;Параметр: Особенности;Параметр: ток утечки;Параметр: Мощность, Вт;Параметр: Ориентация монтажа;Параметр: Возрастные ограничения;Параметр: Жанр ПО;Параметр: Тип носителя;Параметр: category;Параметр: Серийный номер / Штрих-код / EAN;Параметр: GoodsType;Параметр: ToolType;Параметр: GoodsSubType;Параметр: WeldingToolType;Параметр: HandToolType;Параметр: PowerToolType;Параметр: MeasuringToolType;Параметр: ElectricalToolType;Параметр: PlumbingType;Параметр: ContactMethod;Параметр: TypeId;Параметр: ProductType;Параметр: Сколы или царапины;Параметр: Сертификаты;Параметр: ToolSubType;Параметр: GoodsPromType;Параметр: PrivodType;Параметр: PriceWithVAT;Параметр: Country;Параметр: ComponentsType;Параметр: Condition;Параметр: Коробка;Параметр: Availability;Параметр: invoice;Параметр: Название модели (для объединения в одну карточку);Параметр: IzmerenieType;Параметр: SparePartType;Параметр: TechnicSparePartType;Параметр: adtype;Параметр: ТН ВЭД коды ЕАЭС;Параметр: nasostype;Параметр: Класс опасности товара;Параметр: Вид аксессуара для клемм;Параметр: Цвет свечения;Параметр: Сила тока, mA;Параметр: Сила света, мкд;Параметр: LiftingType;Параметр: StackerType;Параметр: LigitingType;Параметр: Количество клавиш;Параметр: Температура света, К;Параметр: Аннотация;Параметр: Название серии;Параметр: Целевая аудитория;Параметр: Крепление;Параметр: Уценка (Ozon);Параметр: Принцип действия УЗО;Параметр: Количество в упаковке, шт;Параметр: Расположение резьбы;Параметр: Выходная резьба;Параметр: Внутренний диаметр, мм;Параметр: Название цвета;Параметр: Способ очистки;Параметр: Материал прокладки;Параметр: Ключевые слова;Параметр: Внешний диаметр, мм;Параметр: Управление краном;Параметр: Назначение крана;Параметр: Тип подключения крана;Параметр: Номинальное давление (PN);Параметр: Тип вентиля;Параметр: Кол-во постов;Параметр: Условный проход, мм;Параметр: Тип фитинга;Параметр: Соединение;Параметр: Применение фитинга;Параметр: Назначение фитинга;Параметр: Американка;Параметр: Диаметр присоединения, мм;Параметр: Диаметр отвода, мм;Параметр: Форма маховика;Параметр: Вид питания;Параметр: Количество ламп, шт;Параметр: Длина, м;Параметр: Количество светодиодов на метр;Параметр: Управление;Параметр: Защищенность;Параметр: Макс. мощность ламп, Вт;Параметр: Вид ИБП;Параметр: Тип оповещателя;Параметр: Для управления;Параметр: Вид модуля;Параметр: Поддерживаемые протоколы;Параметр: Датчики;Параметр: Беспроводные интерфейсы;Параметр: Диаметр трубки, мм;Параметр: Вид запчасти;Параметр: Тип комплектующего для КИПиА;Параметр: Тип весов;Параметр: Поддерживаемые бренды;Параметр: Вид комплектующего для вентиляции;Параметр: Вид аксессуара бытовой техники;Параметр: Кол-во розеток;Параметр: Электроустановочные особенности;Параметр: Вид розетки;Параметр: Вид работы вентилятора;Параметр: Длина, мм;Параметр: Вес товара, г_4383;Параметр: Сертификат вид;Параметр: Форм-фактор;Параметр: Тип накопителя;Параметр: ElectricsSubType;Параметр: ProductSubType;Параметр: PlumbingSubType;Параметр: ValveType;Параметр: Diameter;Параметр: ElectricsType;Параметр: DeviceType;Параметр: ProductsType;Параметр: Brand;Параметр: Voltage;Параметр: PhaseType;Параметр: RatedCurrent;Параметр: Poles;Параметр: TrippingType;Параметр: SmartHome;Параметр: Model;Параметр: AirConditionerType;Параметр: AirConditionerSubType;Параметр: Категория Яндекс Маркета;Параметр: Категория товара в Google;Параметр: Категория товара в Wildberries;Параметр: Категория товара в OZON
;Металлорукав из оцинкованной стали;;;;<p>Гайка Honeywell CM100600-RU с защитой от раскручивания используется для крепления и фиксации в промышленных системах. Она обеспечивает надежное соединение и предотвращает самопроизвольное раскручивание.</p>;true;true;;;;Каталог/Электрика/Кабеленесущие системы;;;;;;https://www.dkc.ru/en/catalog/210/cm100600/;;;;;;;;;;;;;;CM100600-RU;;;;74;;;;;;;;;;;DKC;;;;;;;;;;;CM100600-RU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Honeywell Industrial Safety Branding Guidelines;;;;<p>Принтер Honeywell COLOR предназначен для цветной печати в промышленных и коммерческих условиях. Он обеспечивает высокое качество и скорость печати, что делает его идеальным для использования в офисах и на производстве.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://dev.bireta.ru/catalog/photos/HONEYWELL_COLOR.jpg;;;;;;;;;;;;;;COLOR;7312550315422;;;42750;;;;;;;;;;;Honeywell;;;;;;;;;;;COLOR;;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ComfortPoint Open CPO-Rxx ROOM CONTROLLERS;;;;<p>Контроллер Honeywell CPO-RL4 предназначен для управления системами HVAC через протокол BACnet MS/TP. Он обеспечивает интеграцию и управление различными устройствами в системах автоматизации зданий.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;;;;;;;;;;;;;;;CPO-RL4;;;;47250;;;;;;;;;;;Honeywell;;;;;;;;;;;CPO-RL4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Electrification UK Contractor handbook;;;;<p>Коннектор Honeywell CR-M4LC предназначен для подключения реле в электрических цепях. Он обеспечивает надежное соединение и простоту установки, что делает его удобным для использования в системах автоматизации.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://images.onetimepim.com/acc-102/images/2cdc291002s0015_720x540.jpg;;;;;;;;;;;;;;CR-M4LC;;;;1072;;;;;;;;;;;Honeywell;;;;;;;;;;;CR-M4LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Electrification UK Contractor handbook;;;;<p>Зажим Honeywell CR-MH используется для крепления реле в электрических шкафах и панелях. Он обеспечивает надежную фиксацию и устойчивость к вибрациям, что важно для промышленных условий.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://www.electrical.com/Admin/Product/CR-MH.jpg;;;;;;;;;;;;;;CR-MH;4013614528989;;;370;;;;;;;;;;;ABB;;;;;;;;;;;CR-MH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Relay accessory;;;;<p>Защитный диод Honeywell CR-P/M42 используется для защиты электрических цепей от перенапряжений и обратных токов. Он обеспечивает надежную защиту и продлевает срок службы оборудования.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://octopart.com/cr-p%2Fm42-abb+control-65273402;;;;;;;;;;;;;;CR-P/M42;;;;72;;;;;;;;;;;Honeywell;;;;;;;;;;;CR-P/M42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;WINMAG plus installation medium;;;;<p>Основание Honeywell CSR используется в системах пожарной сигнализации для установки и крепления различных устройств. Оно выполнено в красном цвете и обеспечивает надежное крепление и устойчивость к внешним воздействиям.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://dev.bireta.ru/catalog/photos/HONEYWELL_CSR.jpg;;;;;;;;;;;;;;CSR;4017918109677;;;1353;;;;;;;;;;;Honeywell;;;;;;;;;;;CSR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Emergency Voice Communication Systems EVCS Network 8 Data Sheet;;;;<p>Световой маяк Honeywell CWSS-RB-S8 используется в системах безопасности для визуальной сигнализации. Он выполнен в красном цвете и обеспечивает яркую и заметную индикацию, что важно для предупреждения и эвакуации.</p>;true;true;;;;Каталог/Строительство и Ремонт/ОПС/Извещатели/Пожарные;;;;;;https://www.alpro.ru/catalog/okhrannaya-i-pozharnaya-signalizatsiya/oborudovanie;;;;;;;;;;;;;;CWSS-RB-S8;;;;7849;;;;;;;;;;;System Sensor;;;;;;;;;;;CWSS-RB-S8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;power supply;;;;<p>Блок питания Honeywell DCPSU-24-1.3 предназначен для преобразования входного напряжения 100-240 В в выходное 24 В постоянного тока с током 1.3 А. Он используется в системах автоматизации и обеспечивает стабильное питание оборудования.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://francobadoise.fr/produit/bloc-dalimentation-dcpsu-24-1-3-trend/;;;;;;;;;;;;;;DCPSU-24-1.3;;;;13956;;;;;;;;;;;Honeywell;;;;;;;;;;;DCPSU-24-1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3-WIRE DIFFERENTIAL PRESSURE TRANSMITTERS WITH CURRENT AND VOLTAGE OUTPUT;;;;<p>Датчик перепада давления Honeywell DPTE1000S предназначен для измерения разницы давления в системах вентиляции и кондиционирования. Он поддерживает диапазон от -1000 до +1000 Па и обеспечивает точные измерения для контроля и управления воздушными потоками.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://honeywell.scene7.com/is/image/Honeywell65/hbt-bms-dpte1000s-1000sdifferentialpressuresen-primaryimage;;;;;;;;;;;;;;DPTE1000S;;;;29281;;;;;;130;;;;;Honeywell;;;;;;;;;;;DPTE1000S;;DPTE;;;130;;;;;;;;;;;;;;;;;;"Overall: 65 (W) x 50 (H) x 57.5 (D) (main body, excluding hose connections); Hose connection: Ø8.5 (outer); Mounting holes: Ø4.5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;DIFFERENTIAL PRESSURE TRANSMITTER;;;;<p>Датчик давления Honeywell DTI6 предназначен для измерения давления до 6 бар. Он работает в диапазоне напряжений 10-30 В DC и выдает сигнал 4-20 мА, что делает его идеальным для промышленных применений, требующих точного контроля давления.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://honeywell.nt-rt.ru/price/product/354094;;;;;;;;;;;;;;DTI6;;;;5040;;;;;;;;;;;Honeywell;;;;;;;;;;;DTI6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;HSDP-A Series Air Differential Pressure Transmitter;;;;<p>Серверный шкаф Honeywell EASY предназначен для размещения и защиты серверного оборудования в дата-центрах и серверных комнатах. Он обеспечивает надежную защиту от внешних воздействий и удобный доступ к оборудованию.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://dev.bireta.ru/catalog/photos/HONEYWELL_EASY.jpg;;;;;;;;;;;;;;EASY;5017490246011;;;11400;;;;;;;;;;;Honeywell;;;;;;;;;;;EASY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mobile computer accessory: AC charger / home base;;;;<p>Зарядное устройство Honeywell EDA61K-HB-2 предназначено для зарядки терминалов сбора данных. Оно оснащено европейским сетевым кабелем и обеспечивает надежное питание для бесперебойной работы устройств.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;;;;;;;;;;;;;;;EDA61K-HB-2;;;;18525;;;;;;;;;;;Honeywell;;;;;;;;;;;EDA61K-HB-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SCANPAL EDA61K Enterprise Mobile Computer;;;;<p>Пистолетная рукоять Honeywell EDA61K-SH-DC предназначена для удобного использования терминалов сбора данных. Она обеспечивает эргономичный захват и улучшает производительность при сканировании.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://s7d1.scene7.com/is/image/Honeywell65/sps-ppr-eda61k-mobile-computer;;;;;;;;;;;;;;EDA61K-SH-DC;;;;;;;;;;;;;;;Honeywell;;;;;;;;;;;EDA61K-SH-DC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;BASIC 8 LENS MASK;;;;<p>Датчик присутствия Honeywell EP10425882 используется для обнаружения присутствия людей в помещении. Он применяется в системах автоматизации зданий для управления освещением и климат-контролем.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://www.youtube.com/watch?v=8b9vZPDljc0;;;;;;;;;;;;;;EP10425882;4015120423093;;;199500;;;;;;;;;;;Honeywell;;;;;;;;;;;EP10425882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;BASIC 8 LENS MASK;;;;<p>Датчик присутствия Honeywell PD-ATMO360i/8 T KNX предназначен для интеграции в системы умного дома. Он поддерживает протокол KNX и обеспечивает точное обнаружение присутствия для управления освещением и другими системами.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;;;;;;;;;;;;;;;EP10427213;4015120423093;;;179550;;;;;;;;;;;Honeywell;;;;;;;;;;;EP10427213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Spare part Lens mask 8 m;;;;<p>Датчик присутствия Honeywell PD-C360i/8 KNX UP используется в системах автоматизации зданий. Он поддерживает протокол KNX и обеспечивает надежное обнаружение присутствия для управления различными системами.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;;;;;;;;;;;;;;;EP10427404;4015120423093;;;137750;;;;;;;;;;;Honeywell;;;;;;;;;;;EP10427404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;TYPE B OUTSTATION;;;;<p>Пульт вызова Honeywell EVCS-HSB предназначен для использования в системах экстренной связи. Он устанавливается на поверхность и обеспечивает надежную связь в аварийных ситуациях.</p>;true;true;;;;Каталог/Строительство и Ремонт/ОПС/Извещатели/Пожарные;;;;;;;;;;;;;;;;;;;;EVCS-HSB;;;;22200;;;;;;;;;;;Notifier;;;;;;;;;;;EVCS-HSB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;NETWORK 8 MASTER HANDSET;;;;<p>Настольная трубка Honeywell EVCS-MS используется в системах экстренной связи. Она обеспечивает надежную голосовую связь и устанавливается на столе для удобства использования.</p>;true;true;;;;Каталог/Строительство и Ремонт/ОПС/Извещатели/Пожарные;;;;;;https://www.thesafetycentre.co.uk/honeywell-evcs-ms-evcs-network-8-master-handse;;;;;;;;;;;;;;EVCS-MS;;;;211080;;;;;;;;;;;Notifier;;;;;;;;;;;EVCS-MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Переходник Honeywell FH973A;;;;<p>Переходник Honeywell FH973A позволяет подключать устройства с интерфейсом DisplayPort к мониторам с входом DVI. Он обеспечивает высокое качество передачи видео и совместимость с различными устройствами.</p>;true;true;;;;Каталог/Электроника АСУТП/Промышленные компьютеры;;;;;;https://dev.bireta.ru/catalog/photos/HP_FH973A.jpg;;;;;;;;;;;;;;FH973A;;;;598;;;;;;;;;;;HP;;;;;;;;;;;FH973A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;fiber optic wall box / distribution box;;;;<p>Оптический бокс Honeywell FO-WBI-12A-GY используется для организации и защиты оптических соединений. Он обеспечивает надежное крепление и защиту волокон в телекоммуникационных системах.</p>;true;true;;;;Каталог/Электроника АСУТП/Сетевое;;;;;;https://videoglaz.ru/opticheskie-boksy/hyperline/hyperline-fo-wbi-12a-gy;;;;;;;;;;;;;;FO-WBI-12A-GY;;;;4770;;;;;;;;;;;Hyperline;;;;;;;;;;;FO-WBI-12A-GY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Adapter ring;;;;<p>Термостат Honeywell FT6960-60 предназначен для защиты систем от замерзания. Он оснащен ручным управлением и используется в системах отопления и кондиционирования для поддержания оптимальной температуры.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://honeywell.nt-rt.ru/price/product/355050;;;;;;;;;;;;;;FT6960-60;;;;6194;;;;;;;;;;;Honeywell;;;;;;;;;;;FT6960-60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;GASTER N 119 ÷ 289 AW;;;;<p>Предохранитель плавкий Honeywell FUSE-2A-5X20 предназначен для защиты электрических цепей от перегрузок. Он обеспечивает надежную защиту и предотвращает повреждение оборудования.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://barnspb.ru/fuse-2a-5x20-250v/;;;;;;;;;;;;;;FUSE-2A-5X20-RU;;;;81;;;;;;;;;;;Honeywell;;;;;;;;;;;FUSE-2A-5X20-RU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ELECTRONIC CONTROL SYSTEM ARC 300;;;;<p>Предохранитель плавкий Honeywell FUSE-6.3A-5X20 используется для защиты электрических цепей от перегрузок. Он обеспечивает надежную защиту и предотвращает повреждение оборудования.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://cdn11.bigcommerce.com/s-h06b12a/images/stencil/1280x1280/products/1230/2324/10000005117-fuse-6.3a-250vac-5mmx20mm-2__09700.1601053423.jpg;;;;;;;;;;;;;;FUSE-6.3A-5X20;;;;379;;;;;;;;;;;Honeywell;;;;;;;;;;;FUSE-6.3A-5X20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
